edge_list,label,num_edges,num_nodes,density,is_connected,nr_connected_components,average_path_length,diameter,clustering_coefficient,assortativity,modularity_label_prop,modularity_girvan_newman,most_frequent_degrees,degree_frequencies,degrees,degree_probabilities
"[(0, 13), (1, 15), (4, 11), (13, 2), (13, 6), (13, 12), (13, 14), (13, 15), (13, 17), (13, 18), (15, 3), (15, 5), (15, 7), (15, 8), (15, 9), (15, 10), (15, 11), (15, 19), (18, 16)]",0,19,20,0.1,True,1,2.5,5,0.0,-0.7071330589849103,0.46952908587257614,0.44044321329639885,,,"[1, 8, 10, 2]","[0.8, 0.05, 0.05, 0.1]"
"[(0, 1), (0, 15), (1, 8), (1, 12), (3, 9), (4, 16), (6, 11), (8, 2), (8, 4), (8, 5), (8, 7), (8, 9), (8, 10), (8, 11), (8, 13), (8, 14), (8, 16), (8, 17), (8, 18), (15, 8)]",0,20,19,0.11695906432748537,True,1,2.239766081871345,4,0.10584152689415847,-0.5827338129496406,0.29625000000000007,0.3075,,,"[2, 3, 14, 1]","[0.3157894736842105, 0.05263157894736842, 0.05263157894736842, 0.5789473684210527]"
"[(0, 2), (2, 1), (2, 3), (2, 4), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (7, 5)]",1,10,11,0.18181818181818182,True,1,1.9636363636363636,3,0.0,-0.8474687705456936,0.15500000000000003,0.08000000000000002,,,"[1, 9, 2]","[0.8181818181818182, 0.09090909090909091, 0.09090909090909091]"
"[(0, 7), (1, 25), (2, 9), (2, 12), (3, 13), (4, 19), (7, 8), (7, 23), (7, 25), (9, 13), (9, 15), (11, 22), (13, 5), (13, 10), (14, 18), (14, 21), (16, 26), (18, 20), (19, 24), (25, 6), (25, 13), (25, 14), (25, 17), (25, 20), (25, 22), (25, 24), (25, 26)]",1,27,27,0.07692307692307693,True,1,3.190883190883191,7,0.0,-0.25723003449190784,0.4910836762688614,0.5665294924554184,,,"[1, 4, 10, 2, 3, 5]","[0.5555555555555556, 0.037037037037037035, 0.037037037037037035, 0.25925925925925924, 0.07407407407407407, 0.037037037037037035]"
"[(0, 11), (2, 9), (11, 1), (11, 3), (11, 4), (11, 5), (11, 6), (11, 7), (11, 8), (11, 9), (11, 10), (11, 12), (11, 13), (11, 14)]",1,14,15,0.13333333333333333,True,1,1.980952380952381,3,0.0,-0.8830885560564196,0.11989795918367349,0.08163265306122457,,,"[1, 13, 2]","[0.8666666666666667, 0.06666666666666667, 0.06666666666666667]"
"[(0, 7), (0, 10), (7, 1), (7, 2), (7, 3), (7, 4), (7, 5), (7, 6), (7, 8), (7, 9), (10, 4)]",1,11,11,0.2,True,1,1.9272727272727272,3,0.0,-0.7874999999999992,0.115702479338843,0.115702479338843,,,"[2, 9, 1]","[0.2727272727272727, 0.09090909090909091, 0.6363636363636364]"
"[(0, 22), (1, 7), (1, 10), (3, 4), (4, 19), (6, 12), (10, 4), (22, 1), (22, 2), (22, 4), (22, 5), (22, 8), (22, 9), (22, 11), (22, 12), (22, 13), (22, 14), (22, 15), (22, 16), (22, 17), (22, 18), (22, 20), (22, 21)]",0,23,23,0.09090909090909091,True,1,2.268774703557312,4,0.0,-0.664187071667183,0.3298676748582231,0.3119092627599243,,,"[1, 17, 3, 2, 4]","[0.782608695652174, 0.043478260869565216, 0.043478260869565216, 0.08695652173913043, 0.043478260869565216]"
"[(0, 15), (9, 10), (15, 1), (15, 2), (15, 3), (15, 4), (15, 5), (15, 6), (15, 7), (15, 8), (15, 9), (15, 10), (15, 11), (15, 12), (15, 13), (15, 14)]",1,16,16,0.13333333333333333,True,1,1.8666666666666667,2,0.1255952380952381,-0.907626208378088,0.0,-0.01953125,,,"[1, 15, 2]","[0.8125, 0.0625, 0.125]"
"[(0, 1), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 9), (1, 10), (1, 11), (1, 12), (5, 12), (6, 2), (6, 9), (10, 8)]",1,14,13,0.1794871794871795,True,1,2.0641025641025643,4,0.25982905982905985,-0.613650998068255,0.11989795918367349,0.2142857142857143,,,"[1, 10, 2, 3]","[0.5384615384615384, 0.07692307692307693, 0.3076923076923077, 0.07692307692307693]"
"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (2, 5), (11, 12)]",1,12,13,0.15384615384615385,True,1,2.1025641025641026,4,0.0,-0.7450467289719622,0.13541666666666669,0.1875,,,"[10, 1, 2]","[0.07692307692307693, 0.7692307692307693, 0.15384615384615385]"
"[(0, 7), (1, 8), (1, 15), (5, 22), (7, 2), (7, 5), (7, 6), (7, 9), (7, 10), (7, 11), (7, 12), (7, 14), (7, 15), (7, 16), (7, 17), (7, 18), (7, 19), (7, 20), (7, 21), (7, 23), (9, 24), (12, 13), (15, 3), (15, 4), (15, 5)]",0,25,25,0.08333333333333333,True,1,2.433333333333333,5,0.017627450980392156,-0.6028104916822977,0.38639999999999997,0.37759999999999994,,,"[1, 17, 2, 5, 3]","[0.76, 0.04, 0.12, 0.04, 0.04]"
"[(0, 3), (0, 5), (2, 20), (2, 23), (2, 29), (3, 1), (3, 2), (3, 4), (3, 6), (3, 7), (3, 9), (3, 14), (3, 19), (3, 20), (3, 21), (3, 26), (3, 27), (3, 30), (3, 32), (3, 34), (3, 37), (3, 40), (3, 45), (3, 46), (6, 18), (6, 42), (7, 36), (8, 17), (11, 13), (11, 47), (13, 15), (15, 24), (16, 44), (17, 10), (18, 25), (19, 16), (19, 17), (20, 35), (21, 26), (26, 41), (28, 33), (29, 30), (30, 11), (30, 22), (30, 31), (34, 28), (34, 39), (39, 43), (45, 12), (46, 39), (47, 38), (47, 43)]",0,52,48,0.04609929078014184,True,1,3.4618794326241136,8,0.038413742690058476,-0.2660518998382323,0.49870562130177515,0.5536242603550297,,,"[2, 20, 1, 4, 3, 5]","[0.25, 0.020833333333333332, 0.5, 0.020833333333333332, 0.1875, 0.020833333333333332]"
"[(0, 7), (7, 1), (7, 2), (7, 3), (7, 4), (7, 5), (7, 6), (7, 8), (7, 9), (7, 10), (7, 11), (7, 12), (7, 13)]",1,13,14,0.14285714285714285,True,1,1.8571428571428572,2,0.0,-1.0,0.0,-0.02958579881656806,,,"[1, 13]","[0.9285714285714286, 0.07142857142857142]"
"[(0, 48), (0, 62), (0, 64), (0, 66), (0, 68), (1, 58), (2, 3), (2, 5), (2, 8), (2, 9), (2, 12), (2, 15), (2, 17), (2, 22), (2, 30), (2, 31), (2, 42), (2, 43), (2, 44), (2, 67), (2, 69), (2, 74), (3, 6), (3, 13), (3, 19), (3, 25), (3, 31), (3, 38), (3, 39), (3, 45), (3, 46), (3, 49), (3, 61), (3, 63), (3, 67), (5, 70), (6, 54), (7, 11), (8, 73), (12, 10), (12, 35), (14, 32), (15, 4), (15, 6), (15, 41), (17, 32), (18, 56), (19, 18), (19, 71), (20, 24), (20, 50), (21, 72), (23, 40), (23, 57), (24, 55), (26, 29), (28, 33), (30, 6), (31, 24), (31, 36), (31, 47), (31, 52), (31, 53), (31, 67), (33, 34), (35, 37), (39, 11), (39, 40), (40, 60), (43, 27), (46, 16), (46, 65), (48, 59), (59, 51), (62, 66), (64, 1), (67, 33), (68, 56), (68, 72), (69, 28), (70, 75), (71, 26), (71, 59), (73, 33)]",0,84,76,0.029473684210526315,True,1,4.682456140350877,12,0.03638302486986698,-0.1702793658970901,0.5469104308390021,0.637046485260771,,,"[5, 2, 3, 1, 16, 14, 4, 8]","[0.013157894736842105, 0.3026315789473684, 0.11842105263157894, 0.47368421052631576, 0.013157894736842105, 0.013157894736842105, 0.05263157894736842, 0.013157894736842105]"
"[(0, 17), (1, 13), (7, 16), (17, 1), (17, 2), (17, 3), (17, 4), (17, 5), (17, 6), (17, 8), (17, 9), (17, 10), (17, 11), (17, 12), (17, 14), (17, 15), (17, 16), (17, 18), (17, 19), (17, 20)]",0,20,21,0.09523809523809523,True,1,2.0761904761904764,4,0.0,-0.8327091136079895,0.16625,0.14749999999999996,,,"[1, 18, 2]","[0.8571428571428571, 0.047619047619047616, 0.09523809523809523]"
"[(0, 9), (0, 10), (1, 3), (2, 5), (3, 2), (3, 8), (4, 6), (7, 11), (10, 3), (10, 4), (10, 11), (10, 12), (10, 13)]",0,13,14,0.14285714285714285,True,1,2.6923076923076925,5,0.0,-0.30817610062893097,0.41420118343195267,0.4378698224852071,,,"[2, 1, 6, 4]","[0.2857142857142857, 0.5714285714285714, 0.07142857142857142, 0.07142857142857142]"
"[(0, 8), (2, 11), (4, 7), (4, 9), (7, 9), (8, 1), (8, 3), (8, 5), (8, 6), (8, 7), (8, 10), (8, 11), (8, 12), (8, 13), (9, 6)]",1,15,14,0.16483516483516483,True,1,2.1538461538461537,4,0.11904761904761904,-0.6578014184397163,0.11333333333333331,0.29333333333333333,,,"[1, 10, 2, 3]","[0.5714285714285714, 0.07142857142857142, 0.21428571428571427, 0.14285714285714285]"
"[(0, 11), (11, 1), (11, 2), (11, 3), (11, 4), (11, 5), (11, 6), (11, 7), (11, 8), (11, 9), (11, 10), (11, 12), (11, 13)]",1,13,14,0.14285714285714285,True,1,1.8571428571428572,2,0.0,-1.0,0.0,-0.02958579881656806,,,"[1, 13]","[0.9285714285714286, 0.07142857142857142]"
"[(0, 2), (0, 9), (3, 10), (4, 7), (5, 13), (6, 8), (9, 1), (9, 10), (10, 7), (10, 12), (10, 13), (10, 15), (10, 17), (10, 18), (12, 14), (13, 6), (13, 11), (15, 16)]",0,18,19,0.10526315789473684,True,1,2.912280701754386,6,0.0,-0.2913385826771656,0.4799382716049382,0.5123456790123456,,,"[2, 1, 3, 8, 4]","[0.2631578947368421, 0.5789473684210527, 0.05263157894736842, 0.05263157894736842, 0.05263157894736842]"
"[(0, 5), (0, 10), (1, 11), (5, 1), (5, 2), (5, 3), (5, 4), (5, 6), (5, 7), (5, 8), (5, 9), (5, 10), (5, 12), (11, 7)]",1,14,13,0.1794871794871795,True,1,1.935897435897436,3,0.15524475524475523,-0.7189448441247002,0.10204081632653067,0.1326530612244899,,,"[2, 11, 1]","[0.38461538461538464, 0.07692307692307693, 0.5384615384615384]"
"[(0, 6), (1, 10), (6, 1), (6, 2), (6, 3), (6, 4), (6, 5), (6, 7), (6, 8), (6, 9), (6, 11)]",0,11,12,0.16666666666666666,True,1,1.9696969696969697,3,0.0,-0.8582978723404252,0.14462809917355376,0.08264462809917353,,,"[1, 10, 2]","[0.8333333333333334, 0.08333333333333333, 0.08333333333333333]"
"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 9), (1, 10), (2, 6), (2, 8), (5, 8), (8, 7)]",0,11,11,0.2,True,1,2.2181818181818183,4,0.0,-0.6979865771812086,0.32231404958677684,0.22727272727272727,,,"[1, 7, 3, 2]","[0.6363636363636364, 0.09090909090909091, 0.18181818181818182, 0.09090909090909091]"
"[(0, 9), (6, 12), (9, 1), (9, 2), (9, 3), (9, 4), (9, 5), (9, 6), (9, 7), (9, 8), (9, 10), (9, 11), (9, 12), (9, 13)]",1,14,14,0.15384615384615385,True,1,1.8461538461538463,2,0.14377289377289376,-0.8986928104575164,1.1102230246251565e-16,-0.02551020408163257,,,"[1, 13, 2]","[0.7857142857142857, 0.07142857142857142, 0.14285714285714285]"
"[(0, 4), (4, 1), (4, 2), (4, 3), (4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (4, 11), (4, 12), (11, 10)]",0,12,13,0.15384615384615385,True,1,1.9743589743589745,3,0.0,-0.8676639815880326,0.13541666666666669,0.08333333333333337,,,"[1, 11, 2]","[0.8461538461538461, 0.07692307692307693, 0.07692307692307693]"
"[(0, 8), (1, 6), (8, 1), (8, 2), (8, 3), (8, 4), (8, 5), (8, 7), (8, 9), (8, 10), (8, 11), (8, 12), (8, 13), (8, 14), (8, 15), (8, 16)]",1,16,17,0.11764705882352941,True,1,1.9852941176470589,3,0.0,-0.8952845528455284,0.107421875,0.078125,,,"[1, 15, 2]","[0.8823529411764706, 0.058823529411764705, 0.058823529411764705]"
"[(0, 14), (1, 21), (3, 10), (5, 31), (9, 22), (14, 2), (14, 3), (14, 4), (14, 6), (14, 7), (14, 8), (14, 11), (14, 12), (14, 13), (14, 16), (14, 20), (14, 21), (14, 22), (14, 23), (14, 24), (14, 25), (14, 26), (14, 27), (14, 28), (14, 31), (14, 32), (14, 33), (14, 34), (14, 35), (14, 36), (14, 37), (14, 39), (14, 40), (14, 41), (14, 42), (14, 43), (14, 44), (19, 29), (22, 15), (22, 17), (26, 29), (27, 30), (27, 41), (36, 18), (36, 38)]",1,45,45,0.045454545454545456,True,1,2.4525252525252523,5,0.029671717171717172,-0.6051886060229743,0.3454320987654321,0.29283950617283944,,,"[1, 33, 2, 4, 3]","[0.7777777777777778, 0.022222222222222223, 0.13333333333333333, 0.022222222222222223, 0.044444444444444446]"
"[(0, 28), (0, 36), (0, 48), (3, 24), (3, 25), (3, 43), (3, 55), (4, 37), (5, 40), (6, 21), (7, 44), (9, 17), (11, 47), (12, 30), (14, 18), (20, 50), (24, 4), (24, 5), (24, 37), (24, 38), (28, 33), (30, 32), (31, 41), (33, 29), (33, 54), (36, 10), (36, 38), (36, 45), (37, 26), (43, 17), (44, 30), (47, 18), (48, 1), (48, 2), (48, 3), (48, 5), (48, 8), (48, 13), (48, 14), (48, 15), (48, 16), (48, 19), (48, 21), (48, 22), (48, 23), (48, 24), (48, 27), (48, 30), (48, 31), (48, 33), (48, 34), (48, 35), (48, 37), (48, 38), (48, 39), (48, 42), (48, 43), (48, 46), (48, 49), (48, 51), (48, 52), (48, 53), (48, 54), (50, 53), (54, 53), (55, 21), (55, 26), (55, 33)]",0,68,56,0.04415584415584416,True,1,2.959090909090909,7,0.0710853494623656,-0.36010560997526164,0.33109861591695494,0.45793685121107264,,,"[3, 2, 4, 32, 1, 5, 6]","[0.125, 0.17857142857142858, 0.07142857142857142, 0.017857142857142856, 0.5535714285714286, 0.03571428571428571, 0.017857142857142856]"
"[(0, 1), (1, 4), (1, 10), (3, 11), (5, 6), (10, 2), (10, 6), (10, 7), (10, 8), (10, 9), (10, 11), (10, 12), (10, 13)]",0,13,14,0.14285714285714285,True,1,2.318681318681319,4,0.0,-0.5837563451776648,0.37278106508875747,0.3372781065088758,,,"[1, 3, 9, 2]","[0.7142857142857143, 0.07142857142857142, 0.07142857142857142, 0.14285714285714285]"
"[(0, 3), (3, 1), (3, 2), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 12), (3, 14), (12, 13)]",1,14,15,0.13333333333333333,True,1,1.980952380952381,3,0.0,-0.8830885560564196,0.11989795918367349,0.08163265306122457,,,"[1, 13, 2]","[0.8666666666666667, 0.06666666666666667, 0.06666666666666667]"
"[(0, 4), (1, 6), (2, 3), (4, 1), (4, 3), (4, 7), (4, 8), (4, 11), (4, 12), (6, 5), (8, 10), (10, 9)]",0,12,13,0.15384615384615385,True,1,2.6923076923076925,6,0.0,-0.4866071428571434,0.4375,0.3888888888888889,,,"[1, 7, 2]","[0.5384615384615384, 0.07692307692307693, 0.38461538461538464]"
"[(0, 7), (0, 39), (0, 49), (1, 14), (3, 45), (5, 6), (5, 13), (9, 42), (9, 47), (10, 29), (10, 40), (13, 8), (16, 28), (19, 46), (20, 33), (24, 30), (28, 30), (31, 34), (33, 44), (37, 50), (39, 2), (39, 4), (39, 5), (39, 10), (39, 11), (39, 13), (39, 14), (39, 15), (39, 17), (39, 18), (39, 19), (39, 21), (39, 23), (39, 24), (39, 25), (39, 26), (39, 27), (39, 28), (39, 31), (39, 32), (39, 35), (39, 36), (39, 43), (39, 44), (39, 47), (39, 48), (39, 51), (40, 50), (45, 30), (45, 41), (49, 12), (49, 22), (49, 38)]",0,53,52,0.03996983408748114,True,1,3.228506787330317,8,0.012871387871387871,-0.3974296662486606,0.4941260234959059,0.4684941260234958,,,"[3, 1, 28, 4, 2]","[0.1346153846153846, 0.6346153846153846, 0.019230769230769232, 0.019230769230769232, 0.19230769230769232]"
"[(0, 5), (0, 10), (0, 16), (0, 22), (0, 26), (0, 35), (2, 9), (4, 31), (6, 23), (7, 20), (7, 32), (7, 36), (9, 3), (9, 8), (9, 11), (9, 12), (9, 14), (9, 18), (9, 19), (9, 21), (9, 27), (9, 29), (9, 31), (9, 32), (9, 34), (12, 24), (16, 13), (16, 19), (17, 25), (20, 8), (20, 32), (20, 36), (21, 24), (22, 9), (23, 15), (23, 28), (26, 17), (28, 33), (29, 15), (29, 37), (32, 36), (34, 30), (35, 1), (35, 9)]",0,44,38,0.06258890469416785,True,1,3.5704125177809387,10,0.07894736842105263,-0.33763464377494695,0.4478305785123966,0.5854855371900826,,,"[6, 1, 3, 2, 16, 4]","[0.02631578947368421, 0.42105263157894735, 0.15789473684210525, 0.3157894736842105, 0.02631578947368421, 0.05263157894736842]"
"[(0, 30), (1, 23), (3, 13), (3, 59), (4, 39), (8, 43), (17, 61), (17, 69), (23, 60), (23, 72), (26, 37), (30, 1), (30, 2), (30, 3), (30, 4), (30, 5), (30, 6), (30, 7), (30, 9), (30, 10), (30, 11), (30, 12), (30, 14), (30, 15), (30, 16), (30, 18), (30, 19), (30, 20), (30, 21), (30, 22), (30, 24), (30, 25), (30, 27), (30, 28), (30, 29), (30, 31), (30, 32), (30, 33), (30, 34), (30, 35), (30, 36), (30, 38), (30, 39), (30, 40), (30, 41), (30, 42), (30, 45), (30, 46), (30, 47), (30, 48), (30, 49), (30, 50), (30, 51), (30, 52), (30, 53), (30, 54), (30, 56), (30, 57), (30, 58), (30, 60), (30, 61), (30, 63), (30, 64), (30, 65), (30, 66), (30, 67), (30, 68), (30, 69), (30, 71), (37, 44), (43, 44), (43, 46), (46, 55), (46, 70), (69, 62)]",0,75,73,0.028538812785388126,True,1,2.5057077625570776,8,0.027405266486793752,-0.6690913573323527,0.24204444444444445,0.32559999999999995,,,"[1, 59, 2, 3, 4]","[0.8082191780821918, 0.0136986301369863, 0.1095890410958904, 0.0547945205479452, 0.0136986301369863]"
"[(0, 13), (1, 16), (4, 22), (12, 15), (13, 7), (13, 16), (16, 2), (16, 3), (16, 5), (16, 6), (16, 8), (16, 9), (16, 10), (16, 14), (16, 17), (16, 18), (16, 19), (16, 20), (16, 21), (16, 22), (16, 24), (22, 7), (22, 11), (22, 12), (24, 23)]",0,25,25,0.08333333333333333,True,1,2.4266666666666667,5,0.0,-0.6166477045601306,0.33519999999999994,0.38159999999999994,,,"[1, 3, 17, 5, 2]","[0.76, 0.04, 0.04, 0.04, 0.12]"
"[(0, 8), (3, 15), (8, 1), (8, 2), (8, 3), (8, 4), (8, 5), (8, 6), (8, 7), (8, 9), (8, 10), (8, 11), (8, 12), (8, 13), (8, 14)]",1,15,16,0.125,True,1,1.9833333333333334,3,0.0,-0.8895223752151462,0.11333333333333331,0.07999999999999995,,,"[1, 14, 2]","[0.875, 0.0625, 0.0625]"
"[(0, 6), (1, 10), (1, 11), (2, 12), (2, 13), (6, 11), (10, 2), (10, 11), (11, 2), (11, 3), (11, 4), (11, 7), (11, 8), (11, 9), (11, 13), (12, 7), (13, 5)]",0,17,14,0.18681318681318682,True,1,2.120879120879121,4,0.17142857142857143,-0.5037413148049176,0.17128027681660898,0.2301038062283737,,,"[1, 2, 3, 10, 4]","[0.42857142857142855, 0.2857142857142857, 0.14285714285714285, 0.07142857142857142, 0.07142857142857142]"
"[(0, 26), (1, 45), (2, 6), (3, 36), (3, 37), (4, 22), (5, 7), (5, 9), (5, 10), (5, 13), (5, 19), (5, 21), (5, 23), (5, 24), (5, 28), (5, 30), (5, 35), (5, 43), (5, 48), (6, 5), (6, 44), (9, 8), (9, 38), (9, 47), (10, 31), (11, 15), (12, 34), (14, 20), (14, 29), (14, 33), (14, 39), (15, 39), (17, 42), (19, 12), (19, 16), (19, 27), (19, 44), (19, 46), (22, 5), (22, 14), (23, 25), (24, 40), (26, 10), (26, 44), (28, 41), (30, 41), (37, 43), (39, 18), (43, 32), (43, 39), (43, 41), (43, 44), (45, 9), (48, 27), (48, 42)]",1,55,49,0.0467687074829932,True,1,3.520408163265306,7,0.0,-0.19591275629096877,0.5183471074380165,0.5477685950413224,,,"[1, 3, 2, 15, 5, 6, 4]","[0.5102040816326531, 0.12244897959183673, 0.22448979591836735, 0.02040816326530612, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224]"
"[(0, 4), (0, 5), (0, 8), (0, 9), (0, 11), (1, 2), (4, 2), (4, 3), (4, 5), (4, 6), (4, 7), (4, 8), (4, 11), (5, 1), (5, 8), (5, 10), (8, 11), (11, 6)]",0,18,12,0.2727272727272727,True,1,1.9545454545454546,3,0.29285714285714287,-0.417989417989418,0.08641975308641983,0.16203703703703703,,,"[5, 8, 4, 1, 2]","[0.16666666666666666, 0.08333333333333333, 0.16666666666666666, 0.3333333333333333, 0.25]"
"[(0, 2), (2, 1), (2, 3), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (7, 4), (10, 12)]",1,12,13,0.15384615384615385,True,1,2.1025641025641026,4,0.0,-0.7450467289719622,0.23958333333333326,0.1875,,,"[1, 10, 2]","[0.7692307692307693, 0.07692307692307693, 0.15384615384615385]"
"[(0, 7), (7, 1), (7, 2), (7, 3), (7, 4), (7, 5), (7, 6), (7, 8), (7, 9), (7, 10), (7, 11)]",0,11,12,0.16666666666666666,True,1,1.8333333333333333,2,0.0,-1.0,0.0,-0.04132231404958678,,,"[1, 11]","[0.9166666666666666, 0.08333333333333333]"
"[(0, 2), (1, 10), (2, 1), (2, 3), (2, 6), (2, 7), (2, 8), (2, 11), (2, 12), (2, 13), (2, 14), (2, 15), (2, 16), (2, 17), (2, 18), (2, 19), (2, 20), (7, 9), (10, 7), (11, 4), (16, 5), (19, 5)]",1,22,21,0.10476190476190476,True,1,2.219047619047619,4,0.0,-0.6265771002885069,0.2448347107438017,0.32128099173553715,,,"[1, 16, 2, 3]","[0.6190476190476191, 0.047619047619047616, 0.2857142857142857, 0.047619047619047616]"
"[(0, 34), (1, 3), (2, 56), (3, 21), (4, 42), (7, 38), (8, 57), (9, 46), (12, 37), (15, 24), (22, 51), (25, 53), (29, 52), (32, 40), (34, 5), (34, 6), (34, 8), (34, 9), (34, 10), (34, 13), (34, 14), (34, 16), (34, 17), (34, 18), (34, 20), (34, 21), (34, 23), (34, 24), (34, 25), (34, 26), (34, 27), (34, 28), (34, 30), (34, 31), (34, 33), (34, 37), (34, 39), (34, 41), (34, 42), (34, 44), (34, 45), (34, 47), (34, 48), (34, 49), (34, 50), (34, 52), (34, 54), (34, 55), (34, 56), (34, 58), (34, 59), (34, 60), (37, 40), (37, 43), (38, 12), (42, 11), (42, 19), (42, 35), (51, 55), (56, 23), (57, 36)]",0,61,61,0.03333333333333333,True,1,2.8262295081967213,7,0.021880046901617222,-0.4975768258376954,0.4447729105079281,0.3700618113410374,,,"[1, 39, 2, 3, 5, 4]","[0.7049180327868853, 0.01639344262295082, 0.22950819672131148, 0.01639344262295082, 0.01639344262295082, 0.01639344262295082]"
"[(0, 15), (5, 11), (15, 1), (15, 2), (15, 3), (15, 4), (15, 6), (15, 7), (15, 8), (15, 9), (15, 10), (15, 11), (15, 12), (15, 13), (15, 14), (15, 16)]",1,16,17,0.11764705882352941,True,1,1.9852941176470589,3,0.0,-0.8952845528455284,0.107421875,0.078125,,,"[1, 15, 2]","[0.8823529411764706, 0.058823529411764705, 0.058823529411764705]"
"[(0, 3), (1, 18), (3, 1), (3, 2), (3, 4), (3, 5), (3, 7), (3, 8), (3, 9), (3, 12), (3, 13), (3, 14), (3, 15), (3, 16), (3, 17), (3, 19), (3, 20), (3, 21), (3, 22), (3, 23), (3, 24), (3, 25), (3, 26), (3, 27), (14, 6), (15, 10), (18, 11), (25, 26)]",1,28,28,0.07407407407407407,True,1,2.251322751322751,5,0.07156973461321288,-0.7190082644628103,0.23341836734693883,0.22576530612244902,,,"[1, 23, 2]","[0.75, 0.03571428571428571, 0.21428571428571427]"
"[(0, 12), (1, 16), (1, 18), (2, 29), (3, 10), (5, 22), (6, 13), (8, 9), (12, 18), (13, 24), (14, 21), (16, 18), (18, 4), (18, 6), (18, 7), (18, 9), (18, 10), (18, 11), (18, 14), (18, 15), (18, 17), (18, 19), (18, 20), (18, 22), (18, 23), (18, 25), (18, 26), (18, 27), (18, 28), (18, 29), (18, 30), (18, 31), (18, 32), (18, 33), (32, 34)]",0,35,35,0.058823529411764705,True,1,2.4756302521008404,5,0.05723809523809524,-0.5669326241134754,0.3248979591836733,0.23510204081632652,,,"[1, 2, 25]","[0.6571428571428571, 0.3142857142857143, 0.02857142857142857]"
"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 18), (0, 19), (0, 21), (0, 22), (6, 7), (6, 16), (6, 17), (7, 20), (8, 12), (8, 15)]",1,24,23,0.09486166007905138,True,1,2.2529644268774702,4,0.11651037226484796,-0.6751192568415767,0.2369791666666666,0.23437499999999994,,,"[18, 1, 4, 3, 2]","[0.043478260869565216, 0.7391304347826086, 0.043478260869565216, 0.043478260869565216, 0.13043478260869565]"
"[(0, 11), (11, 1), (11, 2), (11, 3), (11, 4), (11, 5), (11, 6), (11, 7), (11, 8), (11, 9), (11, 10), (11, 12), (11, 13), (11, 14), (11, 15)]",0,15,16,0.125,True,1,1.875,2,0.0,-1.0,0.0,-0.022222222222222227,,,"[1, 15]","[0.9375, 0.0625]"
"[(0, 8), (0, 16), (0, 18), (1, 17), (2, 3), (2, 4), (2, 6), (2, 11), (2, 12), (2, 14), (2, 19), (2, 20), (2, 23), (2, 25), (2, 26), (2, 27), (3, 21), (4, 21), (9, 22), (11, 22), (12, 25), (14, 22), (16, 25), (18, 1), (18, 2), (19, 10), (19, 25), (20, 22), (21, 7), (22, 10), (22, 24), (25, 5), (25, 13), (25, 15), (25, 27), (26, 24)]",0,36,28,0.09523809523809523,True,1,2.8518518518518516,6,0.08853349031920461,-0.42646376933777386,0.36959876543209874,0.43634259259259256,,,"[3, 1, 2, 13, 8, 6]","[0.14285714285714285, 0.32142857142857145, 0.42857142857142855, 0.03571428571428571, 0.03571428571428571, 0.03571428571428571]"
"[(0, 2), (0, 11), (0, 13), (4, 6), (4, 12), (11, 10), (13, 1), (13, 3), (13, 5), (13, 6), (13, 7), (13, 8), (13, 9)]",0,13,14,0.14285714285714285,True,1,2.6153846153846154,6,0.0,-0.5593108018555334,0.34023668639053256,0.3668639053254438,,,"[3, 1, 2, 8]","[0.07142857142857142, 0.6428571428571429, 0.21428571428571427, 0.07142857142857142]"
"[(0, 7), (0, 9), (1, 11), (1, 18), (4, 13), (4, 15), (4, 21), (4, 23), (4, 29), (7, 3), (7, 5), (7, 6), (7, 8), (7, 9), (7, 10), (7, 12), (7, 14), (7, 16), (7, 18), (7, 19), (7, 20), (7, 23), (7, 24), (7, 28), (7, 29), (7, 31), (7, 32), (7, 34), (7, 36), (7, 37), (9, 2), (9, 17), (9, 26), (10, 12), (11, 4), (11, 13), (11, 25), (11, 30), (11, 31), (11, 33), (23, 28), (24, 26), (26, 22), (28, 30), (30, 22), (30, 35), (31, 27)]",0,47,38,0.06685633001422475,True,1,2.7041251778093884,5,0.12878787878787878,-0.47448511436321644,0.3929379809868719,0.46831145314622,,,"[2, 22, 5, 7, 1, 6, 3, 4]","[0.23684210526315788, 0.02631578947368421, 0.02631578947368421, 0.02631578947368421, 0.5263157894736842, 0.02631578947368421, 0.10526315789473684, 0.02631578947368421]"
